text	label
예전에 노트북살때 받은 삼성마우스는 네번인가 쓰니까 휠 굴릴때 끼릭끼릭 소리가 나서 새로 샀거든요~	pos
사용자 연령대 : 70 ~사용 용도/성능/사용 편의성 :  그 외 도움이 될 만한 사용 후기 : 부모님 선물로 주문했는데 .. 부모님께서 맘에 들어 하시네요. 많이 파세요	pos
가격이 싸도 그렇지 왼 클릭 고장 동일 증상으로 구입 한 달 이내 두 번 발생했습니다. 5천 원짜리 다이소 마우스도 이 정돈 아닐 거 같은데 게이밍 마우스란 이름 달고 이 정도 퀄리티는 너무 심하네요. 절대 비추합니다.	neg
저렴한 가격에 작동법도 쉽고 마사지도 어느 기계 못지않게 만족합니다	pos
별로임 그냥 사지 마세요 추천을 못하겠습니다 그냥 운동하시어	pos
대용량 토너 항상 사용 하던거에요	pos
검은색 시켰는데 흰색이 와버리네요... 귀찮아서 그냥 쓸게요...	neg
톤 다운된 색상이라 마음에 들어요.. 클릭할 때도 부드러운 소리라 좋고 손이 작아서 그런지 사용감도 괜찮은 거 같아요~^^	pos
밤에 보면 은은하게 자동으로 색상이바뀌어 이쁘네요	pos
믿고 삽니다 수분크림으로 멀티 아이스크림 사용한 뒤로 이것만 쓰게 됩니다. 쿨링감과 트러블도 안 나고 촉촉하니 정말 좋아요	pos
딱 가격만큼만 아무리생각해도 정품은 사닌듯	neg
향이 거의 없는 무향에 가까워서 좋고 묽은 듯 한데도 약간의 쫀쫀함이 느껴지는 거 같아요~	pos
쓰자마자 눈가가 붉어지고 따끔하더니 눈가에 오돌토돌하게 알레르기가 났어요... 볼에 하얀 염증도 올라오고요.. 업체에 전화로 문의했더니 환불도 안되고 전혀 다른 방법이 없다 하네요.. 실망입니다...	neg
맘에 든다네요 잘 쓸게요	pos
배송도 빠르고 레몬향이 진한 게 정말 좋네요	pos
가성비짱 괴물용량 엄청난양에 가격이 왜이럼 판매자 실수아님? 실수하신듯 다쓰면또삽니다	pos
이어폰사용시 음향이 너무 작습니다반품 환불 할수잏도록 주소및담당자문의드립니다	neg
매일 씁니다 촉촉해요 빠른 배송도 감사드려요^^	pos
매일 쓰고 있는 중 동생도 사주고 동생은 이거 쓰고 피부 건조했던 거 잡혓대요	pos
늘 쓰던 제품이에요 잘 쓸게요	pos
겨울만 되면 얼굴이 너무 댕겨서 물을 아무리 마셔대도 소용이 없었는데 요거 하나로 든든하더구먼요!!! 특별한 향도 색도 없는 것이 발리는 느낌도 평범한 것이  효과는 아주 괜찮습니다. 아침에 바르고 가면 저녁 늦게 가...	pos
옛날 디자인 같지만 저렴하니 잘 쓸게요	pos
소음이 커서 반품했어요.	neg
남자친구 사줬는데 괜찮음	pos
수분기는 없지만 탄력은 맘에 들어요	pos
스킨이 쫀득쫀득한데도 얼굴에 바르면 흡수도 엄청 빨리되고 피부가 촉촉해지네요	pos
제일 좋았던 점은 진짜로 저소음이라 처음에 클릭 안 된 줄 알고 몇 번 더 눌렀어요ㅋㅋㅋ	pos
사무실안에서 클릭클릭 소리가 너무 귀에 거슬려서하나 장만했는데 무소음에 클릭하는 느낌이 너무 좋아요.	pos
피부에 닿을때부터 수분감이 달라용,,!대박!! 토너만 써도 확실히 얼굴에 수분광이 돌고쫀득쫀득한 느낌 !!!! 계속 이것만 써야겠어용 ㅎㅎ	pos
원래 쓰던 게 용량 50이었어서 그것만 생각하고 주문했는데 용량 100이네요 .. 그건 좋아요 근데 이번 이벤트로 마녀 공장 너무 실망해서 이미지 너무 안 좋아짐 ..	neg
전혀 자극되는 것 없는 순한 토너였습니다	pos
가성비짱 고급마우스도 쓰는데이게 그립감도 좋고 더 편하네요	pos
싸게  잘 샀어요~~ 매우 만족해요~~~~	pos
성인남성손에서 4.5번손가락 자리가 허전한 크기..그래도 무소음이여서 소리도 안나고 좋아요!!	pos
아이 아빠가 늘 사용하는 제품이에요.	pos
효도상품 굿	pos
무소음이라 소리도 안나고 배터리도 하나 들어 가서 가볍네요	pos
가격 대비 매우 만족합니다. 재구매 의사 있습니다^^	pos
일단 배송이 그 다음날 바로 왔다는 거에서 감동받았고요. 그리고 ...  무선 마우스를 쓰다가 이거 쓰니까 마우스 튕김도 사라지고 .. 배그에서 치킨도 먹었답니다!! ㅋㅋㅋ  	pos
사무실에서 사용하기에는 매우 부적격.1단계를 틀면 기이이잉~ 소리로 시작해 덜덜덜 소리남.물론 단계가 높아지면 더욱 심해짐.루메나 n9 제품 3단계 정도 소리가 1단계 소리와 비슷선풍기가 더 커서 그렇다면 샤오미 스탠드 선풍기 3단계 소리가 1단계와 비슷7년 쓴 비슷한 사이즈의 고장난 신일 선풍기와 비슷한 수준.자연풍 설정이 최고.기이이이잉~ 하고 덜덜덜 조용해질만하면 다시 기이이이잉~하고 덜덜덜 반복.A/S 센터에서 다른 제품도 이 정도 소음 동일하다고 하니 그냥 기술력이니... 라고 생각하고 반품.	neg
저런제품을 판매하도록두나?사기꾼회사다 바람도 안나오는것을 팔아쳐먹냐가격도 엄청비싸드라 지금도 그대로 있다욕나온다 사기꾼업체	neg
전에 쓰던 m518 이 너무 오래되서  휠고무가 녹아내려 바꾸게 되었는데 m518보다 무게가 좀 가벼운게 아쉽고요	pos
그립감이 조금 크긴한데 괜찮을듯 하네요!	pos
중국산에  시디도 없고 아무것도 없네요  돈 주고 프로구램깔고 엘지 전화해도 못 깔아준다 하고 참 어이없네요  as는 가능할지  의문이네요 쓰는 데까지 쓰고  버려야겠네요  컴퓨터 아저씨가  하필 사도 이런 걸 샀냐고 해서 당황  엘지 정말 양아치네요	neg
끈적임 없이 촉촉해서 좋아요	pos
크기가 생각보다 조금 크지만 조용하고 색상도 좋아요~	pos
가렵네요 정품은 맞는 거겠죠? 괜히 샀어요	neg
아직 사용전이지만 화해 어플 보니깐 성분이 좋은거 같아요.	pos
수분부족형지성인데 요새 얼굴이 엄청 건조해서 미스트로는 도저히 안되겠어서 이즈앤트리 히알루론산 토너 사봤네요	pos
사용한지 오래되지않아 잘모르겠는데 무향에 뿌리고 건조함은 느껴지지않는것같아 좋아요	pos
클릭터치감도 일단은만족.그전에 썼던게 손에 익숙해져서  한달정도 자세히 알것같아요.	pos
음 보습보단 성분도 적고 그래서 그냥 물바르는느낌 가격은 비싸다고 생각하고 그냥 워낙 순해서 물같아요	pos
가성비 굿 만족합니다	pos
원래 쓰던 제품입니다 4년째	pos
늘 쓰던 거였어요 좋습니다 부담 없네요 가격이 저렴합니다. 네이처리퍼블릭 수분크림 자주 사용합니다. 	pos
어쩜.... 샘플을 한 개도 안 줘요?ㅜ 같은 가격에 다른 구성도 있었는데 ... 상품평에 사진 보니 샘플이 있길래 이거 구입했더니 낚시였던 건지... 진짜 딸랑 본 품 하나 왔어요 그리고 점 보면 안에 뜨는 스푼도 있어야 하는데  그것도 없고... 영 별로예요ᅮ 반품하고 싶지만 급해서 그냥 써요	neg
수분을 충분히 공급 피부가 개선될듯하네요^	pos
오늘 제품 받았는데, 제품박스가 살짝 찢어져 있었구요. 제품 외관에도 오염된 부분이 있구요. 전체적으로 사용한 흔적이 있는 것 같습니다. 급하게 여행가서 사용해야 하는거라 어쩔 수 없이 반품은 못하지만, 기분이 많이 언짢네요.	neg
배송도 빠르고 좋습니다 맘에 들어요 감사합니다	pos
5개주문하였는데 1개불량. 판매자 전화 꺼져있어 통화하지 못하였습니다. 빠른 교환이나 환불 요청합니다.	neg
너어어어무 건조해요.... 정말로.... 이거 쓰고 나서 얼굴이 하얗게 뜨고 얼마나 건조했음 피부 껍질까지 벗겨졌어요.... 이걸 중단하고 다시 건조한 피부를 되돌리기까지 며칠 걸렸어요.... 저렴하고 성분도 좋아서 구매했는데 바르고 나서 바로 피부가 마르고... 속 당김이 심했어요	neg
피부 타입이 복합성 민감형이라 성분에 예민한 편입니다.	pos
̤̻ 필요한 모든 기능이 담겨져 있으면서 가볍고 저렴하고 한 달정도 사용했는데 고장도 안납니다!	pos
자극없이. 촉촉하고 오래씁니다	pos
물건들은 잘 왔는데 세상에 사은품 많다고 홍보하신 게 무색할 만큼 엉망인 제품들이 왔네요 두 세트를 시켜서 사은품도 두 쌍씩 왔는데 하나는 누가 봐도 한번 쭉 짠 흔적이 있을 정도로 움푹 들어갔고요 가볍기도 가벼워요 립밤은 포장이 절반이 뜯어진 채로 왔네요 배송 중에 그런 거 같진 않아요 밑바닥에 안전하게 있었거든요 배치된 위치로 보나 뭐로 보나 이미 저런 상태에서 담긴 느낌이었어요. 저 이거 두 세트 다 중요한 친구에게 선물하려고 산 건데 ㅠㅠ 이래서 선물을 어찌 주나요? 제가 배송될 동안 한국에 없어서 지금에야 받아보고 올리는데 찝찝해서 반품하고 싶을 정도예요 아 유통기한도 확인 못했네 유통기한은 넉넉하려나 아무튼 제품이 좋은 걸 떠나서 사은품이라고 이렇게 성의 없이 주시나요 ㅠㅠ아무리 세일이어도 제가 정당히 돈 주고 산 건데.... 해결 부탁드려요	neg
얼마 안 돼 고장 나서 다시 구매하려 해요	neg
배송이 빠르고 좋았어요	pos
배송 온다고 전화도 안 오고 저녁에 퇴근해오니 현관문밖에 덩그러니 놓여있어  깜짝 놀랐어요 박스도 제대로 붙여지지도 않고 .. 돈이 150만 원인데 전화 한 토？ B이 현관 앞에 두고 간 게 너무 어처구니가 없네요	neg
시원해요~! 이 가격에 이 정도면 훌륭합니다 ~온열 기능도 되고 좋아요 ~ 어깨 다리 발 허리 등 구석구석 다 사용할 수 있어 좋아요	pos
만족합니다 얼굴이 차츰 하얗게 되는 거 같네요	pos
기미가 사라지지 않음. 잡티 개선 효과 못 봄 오히려 사용하고 기미가 늘어난 기분	neg
아직은 모르겠네요. 좀 더 써 바야 알듯	neg
일단 향이 없어 좋구요	pos
화이트 3개 샀는데 2개가 고장나있네용... 싼마이로 산김에 그냥 2개 버린셈치고 블랙색상 쓰고있습니다 ㅠㅠ	neg
좋아요. 소리도 많이 안 나고	pos
디자인도 이뿌고 LED가 수시로 변하는게 감성이 돋구네요.	pos
진짜 여기가 최저가에요 최저 49000원 오만 원대 이런데... 여기 38800원! 굿	pos
향이 죠아요	pos
역시 유해성분이 없다는게 가장 좋구여...솔직히 기초화장품 기능은 다 비슷하다고 생각해서 유해성분없고 자기 피부에 맞으면 좋은거라 생각합니다.	pos
깔끔하게 닦아내는 토너라기보다 찹찹하게 피부에 영양감을 주는 스킨입니다.	pos
가볍고 조아용	pos
그립이 약간 작아서 이 제품을 구매했습니다.	pos
시댁에 추석 선물했는데 좋아하시네요~~빠른 배송 감사해요~^^	pos
자극도 없고 뾰루지도 안나고 넘넘 조아요!	pos
왼쪽신발이 끈묶는 윗부분이 우그러져있는 상태였는데반품하기 번거로와 그냥 신었어요신발 신을때마다 신경쓰이고 기분나쁩니다상품 검수하고 보내야하는거 아닌가요??정품이 맞는지 의심스럽네요!!!	neg
화이트 색상 넘 심플하니 예쁘고 가볍네요	pos
좋아요 가성비 최고의 마우스인 거 같습니다.	pos
잘  쓰겠습니다	pos
향 너무 좋아요!!!!	pos
가격이 너무 비싸네요... 인하 바람 가격이 너무 비싸네요... 인하 바람 가격이 너무 비싸네요... 인하 바람 가격이 너무 비싸네요... 인하 바람 가격이 너무 비싸네요... 인하 바람 가격이 너무 비싸네요... 인하 바람 가격이 너무 비싸네요... 인하 바람 가격이 너무 비싸네요... 인하 바람 가격이 너무 비싸네요... 인하 바람 	neg
마우스 움직이면 커서는 한 서너 박자 느리게 움직이네요.. 날도 더운데 이딴 물건 받고 나니 더 짜증 나네요.. 제대로 된 놈으로 반품 신청합니다!!	neg
진짜 제 원래 크기보다 한치수 작은 걸 주문했음에도 불구하고 신발이 컸고요 무엇보다 모양이 굉장이 못났습니다. 안이뻐요...; 볼부분은 굉장히 크고 발목부분은 너무얄쌍해서 진짜 혼자 천 하나 가져다가 대충 만든것 같습니다. 환불비가 아까워서 그냥 신기는 하겠는데 잘 안신게 될 것 같네요. 	neg
제 피부에는 안 맞네요 ㅡ.ㅡ	neg
성분은좋아요!	pos
잘 받았습니다 써보니까 좋은 거 같아요	pos
완전 최악. 이 제품만 몇 년을 썼는데 이렇게 1/3이 물인 건 처음이네요 심해도 너무 심함	neg
마우스 휠이 돌기 모양으로 된 플라스틱 재질이라 쓰다 보니 검지가 아프네요. 미묘하게 아픈 게 매우 스트레스 받습니다.	neg
오랜만에 노트북 구입해서 기분이 너무 좋네요 약간 충동구매로 샀는데 가볍고 예쁘네요 그냥 노트북이 터치되니 더 좋네요 집에서 두고 쓰려고 했는데 업무용으로 써도 좋을 거 같네요  내가 나에게 주는 선물이랄까 무료한 삶의 활력소를 주는 장난감이 생긴 기분이네요 고객상담할 때 써도 가지 날 거 같네요 이 정도는 돼야 커피？ 乍？ 두고 쓸 수 있죠 ㅋㅋㅋ	pos
배송이 너무 느리고 일주일 이상 걸림	neg
감사합니다	pos
빠르고 안전한 배송 좋은 상품 너무 만족합니다	neg
삼성 노트북은 처음 사용해보는데요. 제가 받자마자 느꼈던 첫 번째 장점은 무게가 엄~~청 가볍다는 것입니다. 15인치 대화면임에도 1.29kg의 무게라니 살짝 장난감 아닌가 하는 착각을 일으킬 정도로 가볍게 느껴졌습니다. 두 번째 장점은, 대용량 배터리입니다. 기존에 사용하던 노트북은 전원 연결 없이는 한두 시간 밖에 사용하지 못했는데요. 노트북 9은 정말 오랫동안 사용할 수 있어서 좋네요. 세 번째 장점은, 스피커 출력이 상당하다는 것입니다. 영화나 영상을 자주 보는 편인데 아주 유용하게 사용할 수 있을 듯합니다. 네 번째 장점은 동영상에서 보여주듯이 180도 부드럽게 펼쳐지는 화면입니다.	pos
지금은 드름도 아예 안나고 이거 하나만 써도 촉촉해서 다른거 다 치우고 이것만 씁니다.	pos
